0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,label
-515.41815,55.977753,-8.31817,13.66586,8.768181,-11.594915,-5.4184213,-18.491133,-5.2772026,-1.5609426,-8.365988,-3.2964737,1.5786595,-3.4444454,-1.1380734,-1.984416,-5.194772,0.59298986,-4.0854983,-2.048974,-5.5413985,1.8801459,-2.650936,1.0032401,-1.5719172,3.269928,-0.24779971,6.1092534,1.5218251,2.929552,1.1527132,1.5576249,0.75977117,3.9933279,2.6136954,4.69124,1.4872764,0.24002661,-0.03094735,-0.13622582,sad
-517.4884,25.390278,-9.163463,0.8634013,-7.7482047,-5.5317945,-5.484214,-9.325698,-10.822277,-4.059269,-4.5936627,-4.942143,-5.360818,-0.7450523,-7.5858335,-4.2629843,-4.690205,-4.3120446,-3.8932917,-3.2904508,-3.9211264,-1.2967923,-0.5843892,4.037471,6.2957735,6.7662134,5.838389,5.523458,1.0948057,3.5595555,2.1449084,2.5156996,-0.31471038,-1.3581535,-1.3809121,0.7604591,0.1412302,-0.9976135,-0.9770257,0.9388581,disgust
-542.54443,20.911835,-21.317019,-0.60955966,-7.505916,-15.848934,-9.21483,-17.795975,-8.568598,-1.789705,-5.9995832,-3.980407,-2.78756,8.476595,4.052281,6.0227065,3.7808957,2.7323465,3.221502,2.9248984,-0.74221253,-1.104586,-1.754808,0.58224624,-1.5940471,-1.0351368,-2.6495752,1.2088438,0.019547468,-0.9337876,-3.6532474,2.0409672,-0.9470854,1.8185912,-2.4771218,3.4016807,-0.81307673,0.66444755,0.03857892,1.6612687,sad
-440.06522,53.196682,-25.834059,4.659356,-3.7714708,-12.942803,-13.296346,-20.799854,-5.305216,-1.8555937,-13.675419,-3.4391592,-1.9741566,-9.416744,1.447531,-5.6272116,-7.6450667,-6.390374,-5.565275,-2.690287,-1.7554932,4.5683184,-0.46389258,1.363882,-0.2130094,0.21607846,1.3292513,7.857965,5.099385,5.1948814,5.4148073,1.4534034,3.3090692,2.6454139,0.041316696,2.887377,-1.9577503,0.6780203,-0.7466794,1.7674112,disgust
-562.48914,47.20712,-19.599033,3.8248878,-12.803446,-12.299895,-9.500279,-13.152699,-7.1010604,-1.1046157,-9.781405,-3.3107944,-3.9351537,-6.2579346,-1.7621797,-4.292964,-6.866633,-3.452487,-5.8537917,-3.8760972,-4.1903725,-2.859011,-3.801112,-1.960292,-3.1660197,0.32501006,0.9678395,3.8692658,3.1229002,2.047368,0.056740582,-0.08528989,-1.0096105,2.6363068,3.3422992,2.777244,0.09823039,-0.49613056,-1.2148523,0.6365225,disgust
-647.2015,62.15176,-6.9382267,18.696146,7.2755013,0.7033091,1.5012641,-7.2489758,2.031841,-2.1586397,0.32893524,-3.0824447,-0.5450756,0.7602289,-1.7850627,-1.9732925,-2.505653,1.9718668,-0.04012219,2.8645842,-0.38351184,2.4328883,0.9148141,4.2880177,1.9276022,3.6005783,1.2358938,2.8596725,1.8455316,3.3727324,2.0444894,4.3763638,3.811359,5.731871,3.223481,2.9359357,2.6583881,4.9682064,3.9572747,5.037719,happy
-681.7388,48.06134,-1.4775589,5.015875,-3.0736432,-7.0228376,-12.860493,-8.372173,-9.656142,-5.806407,-8.9918785,-4.022999,-5.3175306,-3.011028,-3.3566709,-6.024925,-3.41381,-3.9476216,-4.466284,-5.04464,-2.6685882,-4.2865157,-2.4628994,-1.2822943,-0.8231529,3.142486,0.25750628,2.524154,-0.4410597,-0.1714184,-1.5803871,0.20247978,0.8819142,4.052637,5.4141417,6.3553886,4.0765123,1.3446995,-0.2174655,-0.7663499,sad
-549.3018,46.510326,-10.334306,-0.43052596,-8.804012,-5.470302,-2.401629,-12.604173,-12.828039,-0.2678795,-2.8855693,-9.62034,-1.2469993,-4.1532397,-5.969513,-7.47019,-8.074544,-4.023517,-6.441824,-7.3505874,-2.5241349,-5.3074937,-5.0181766,-0.10444104,-1.873169,1.6752635,-0.31738004,0.58336294,-0.93874925,1.1022046,0.67657065,4.036609,2.898081,4.1299987,1.6550057,2.1460388,1.4620621,-0.07311599,-1.8910323,0.5370613,disgust
-645.1596,52.292377,-8.568371,1.3603168,-0.09050186,-11.668197,0.5321024,-12.015313,-12.347381,-3.0314865,-3.124238,-6.8643656,-3.4843576,-5.4351387,-3.8938777,-4.939882,-5.88406,-3.7130008,-4.6713924,-6.9884715,-3.252678,-1.5912033,-3.6293437,2.8162766,1.690118,5.9488254,4.4952016,3.590652,2.5090246,3.0445,4.0918684,4.1611233,1.6726524,1.9614848,-1.038568,1.1965034,0.86913615,0.91868275,-3.5373566,-3.0920799,sad
-572.8164,34.408527,-14.77135,3.9322925,-8.077449,-12.511955,-6.8386197,-15.84443,-9.628416,-4.735819,-10.094336,-1.3581771,-9.728367,-1.9270574,-5.3485003,-6.42942,-2.3193364,-3.1907663,-2.9718733,-2.0729203,2.0756428,0.40090364,-0.40144658,0.80786157,1.5075088,2.2707088,1.6995935,1.2031739,-1.6389502,1.2949693,0.4675284,1.3074312,1.0285647,0.6453514,-2.354287,-0.9365566,-1.1844454,0.60990554,-0.6500484,0.364392,happy
-473.65646,22.779184,-27.781593,-2.476644,-15.722084,-15.869231,-14.93059,-16.87676,-7.8204336,-3.1334012,-3.3939843,-1.0868928,-2.7694929,2.7971494,-4.4087324,-0.9900567,2.9606166,3.158145,4.0000925,-0.21213521,2.2315962,1.319709,-0.28633267,1.7425582,1.1943676,-0.35350707,0.11298462,0.6114279,-0.5775471,2.6294765,-1.3758113,1.650367,-0.62568444,2.4114482,0.73434305,0.88050276,0.32290453,1.1876171,1.1134375,1.1081824,happy
-496.7547,35.62529,-25.01239,-8.106057,-4.799509,-18.411127,-12.561721,-18.189451,-19.997227,-1.8998307,-1.7084054,-14.202248,-1.7139852,-1.6449031,-6.428719,-1.6692237,-4.4722548,1.8779774,2.577404,7.0339246,7.6120768,12.309119,1.7109741,3.7816548,-4.477075,-3.6123607,-3.3948085,0.95698303,0.046523623,-0.73781496,-4.6646066,-2.264634,-1.2201042,0.17745426,-1.1273749,-1.4189945,-2.0997295,1.8239905,-1.8960178,-0.30055276,sad
-460.04077,22.07409,-20.109745,-6.670168,-10.128359,-9.166004,-5.8316927,-12.712945,-12.797385,-0.4225962,-5.3613033,-8.618346,-3.9327466,-7.492909,-4.8547273,-5.8342013,-2.8461952,1.5491751,0.98206466,1.2587534,-1.4084637,-0.7641078,0.7180531,4.506406,3.235747,0.84208006,-1.3560771,-0.14624698,-0.53046155,-0.56923246,-3.0851338,-0.024333373,1.0320832,2.0782468,0.05756116,1.9522448,-0.23584294,0.1428154,-2.1365,-0.11369211,disgust
-575.9138,50.892864,-5.263404,3.454928,-6.1489706,-10.633179,-17.49072,-18.668283,-15.518705,-2.5239246,-16.379759,-4.9734516,0.23557742,-8.701327,-0.9187861,-7.6627607,-5.8439527,-0.2533658,-4.960618,-1.1215883,0.7294899,0.7073071,-1.1739964,3.6859128,0.27485782,3.3706193,2.616272,3.978421,2.9535422,1.6735226,-1.1976701,-2.1480534,-3.6344874,-0.9733745,-2.6505504,-0.82783324,-1.444933,-1.3624601,-2.8414454,-1.1224087,sad
-520.5138,42.83813,-21.192091,10.795836,3.5025375,-10.808697,-3.021565,-12.516263,-3.5439303,-4.8501873,-9.035115,-3.6025758,-4.5786543,-0.5570369,-2.7443473,-4.982487,-2.6974847,1.4405886,-1.7566329,2.1362853,1.2131683,1.301141,2.8802414,10.385358,10.234875,12.424875,10.192171,8.39027,4.081766,6.223561,4.6208715,7.0545597,4.8345723,5.575909,3.4111269,3.7680128,3.237681,2.795376,1.3913317,3.3544428,happy
-515.57495,26.657831,-17.701344,-1.3539835,-13.3720045,-12.684283,-17.03624,-14.165507,-7.693508,-3.1925247,-7.1149745,-2.338723,-5.9404626,-5.6781363,-4.587608,-4.463087,-6.127657,-4.735355,-7.581701,-5.5062485,-5.4831696,-2.1511524,-1.9587446,6.0098166,6.7531867,12.092216,9.149591,9.131909,4.139552,1.0396967,0.44733277,0.8185448,0.5091114,2.7937202,0.5067329,-0.54944706,-2.1859539,-0.8843136,-1.8258663,-0.3599094,disgust
-464.53906,38.816082,-14.36377,5.4215074,7.988402,-6.833978,-10.916377,-5.782842,-14.626412,-0.10943792,-6.3774953,-3.1681569,-2.237942,3.0542302,-5.819575,1.026085,-1.9819626,-6.197668,-4.5196147,0.07443911,-6.7595673,-5.294157,-6.9362397,-0.78194743,-2.2236784,2.4688678,2.3975565,9.051673,7.324469,7.7139273,7.7315817,5.5404124,2.3310242,2.3402212,1.9394357,3.9998994,3.8840938,2.9602559,1.2304106,1.2254888,happy
-461.8207,42.560097,1.0175211,13.702183,-0.3739023,-1.8548245,-2.585919,-4.931312,-8.516481,-3.6068087,3.311025,-6.0900245,-1.768051,0.5500049,-8.203765,3.8027291,-1.9233992,-0.2527568,0.8657989,1.8489342,-0.3862883,0.97627956,0.011779069,5.5140457,0.8863612,4.196125,0.33053395,4.0966587,2.1826634,5.5519114,3.9731681,2.9703557,1.6146914,7.589011,5.863154,5.144191,3.3144662,3.2575855,2.8597083,5.1144943,disgust
-626.9533,67.89747,1.6370763,12.935054,4.454488,7.4641128,-11.544701,-5.5035925,-4.029398,-11.448175,-4.9080467,-3.1096563,-0.91300416,-0.711226,-0.28302506,-0.4093026,-1.4423985,0.44089228,-2.0644042,3.3764486,0.33758575,-3.4317586,-2.7375162,1.8372911,-4.1850767,1.256372,1.061886,3.2098613,-0.5179621,3.2866428,2.2722645,0.50509363,-2.6752543,1.0319431,2.251373,2.0766973,0.25896746,-0.10437711,-0.7541221,3.4638526,sad
-501.41504,60.54876,-11.125348,9.911538,5.7905874,-9.850237,-6.3869753,-7.4223495,-13.895755,0.70180094,-4.6989193,-7.7273793,-0.6815589,-3.9489336,-3.4372892,-3.5798364,-6.6202617,-2.0611105,-2.64505,-4.0650434,-5.002673,-1.6630586,-3.6558378,-6.2198625,-2.6879764,-2.767052,-3.7163293,-1.6741686,-1.8868258,-0.23021677,-2.6932476,-2.1342344,-4.146166,-3.2226164,-3.3999476,-2.4219737,-3.3400874,-3.2989917,-1.5028814,1.29012,happy
-577.3719,62.684036,-3.1188447,13.210939,7.984893,-6.3764486,-1.3685356,-6.1890464,-9.481478,0.8019968,-2.6025922,-4.780108,-0.06561177,-0.7971361,-4.0969224,-3.6380112,-3.6329832,-0.9585745,-1.7446553,-3.1420457,-3.427627,-1.001184,-4.4632144,-3.898274,-1.9100195,-2.3409917,-2.4643984,-0.98599154,-1.3407916,-0.3049099,-3.1113656,-1.0579177,-2.5480456,-1.8554553,-2.271401,-0.5574008,-3.006046,-2.356065,-2.8338428,-1.8152279,happy
-723.7131,67.22469,17.922281,18.497843,9.793799,13.58976,7.0026054,-1.6399388,-0.71690094,1.2053955,3.7638078,-0.9194548,4.500656,1.2725958,4.2413726,4.001854,-2.510029,3.5300038,0.68320745,3.4218295,-4.7312694,0.91610277,-0.4332231,-1.9488513,-0.14048956,1.1449081,-1.6656408,1.9719306,-0.6654276,2.840195,0.027925376,-1.0058494,-1.3264111,-0.65547705,-1.0767132,1.0201315,-1.2387767,-1.7991837,-2.7641268,-1.3601537,sad
-610.9525,73.92171,3.0044456,9.20349,-2.6038718,4.6616335,-5.565025,-13.24523,-1.9621769,-3.9715781,1.5371786,-5.619384,3.5524902,-5.6958113,-3.724543,3.4223394,-3.5361264,0.59951544,-2.3545172,1.8029703,-2.0564992,-2.411675,-1.8467659,0.66092473,-2.9272418,3.8033473,-1.9728136,3.801992,0.2003334,1.7341639,-1.6408046,0.86860895,0.16077141,1.4617974,2.0004065,2.3481395,1.126198,1.3538346,1.0205173,2.4166138,disgust
-698.05286,96.59705,11.395731,18.545223,20.758558,4.8262625,-4.267111,-5.396046,-10.633761,-1.4014149,-2.1504571,-0.1832162,1.5968102,-0.3065499,-5.3425794,0.36179173,-0.26852417,-3.8594885,-3.613435,-0.53794503,-6.1459703,-2.396309,-7.2144446,-1.5371662,-5.178833,-0.9416539,-3.017467,-0.72400117,-2.3599339,-0.38774395,-2.328435,0.3163006,-1.4862826,-1.280749,-3.0513432,0.9012076,-2.0675328,0.6420127,-1.1895957,-1.4413842,happy
-575.53326,55.350925,13.202208,17.651703,6.3058834,3.1932657,3.968393,-0.13843499,-5.5425186,0.92313886,5.193095,-3.2098284,-1.3773654,0.053786486,2.0989518,0.7389252,-1.2488765,3.744715,-0.026491957,0.98005223,-0.886007,1.4672116,-2.0140243,1.3742208,-0.54068106,0.41127768,-3.268385,2.3707693,-2.2754812,2.278138,-0.30415457,0.8277114,0.922855,0.4554032,-0.9666762,1.0285108,-1.2872562,-0.16829793,-1.1471318,-0.27000725,disgust
-744.00616,71.92842,13.545238,21.100002,9.0789995,2.077486,-0.55019844,-1.5731437,-0.37176993,0.94681257,1.2274368,0.7844961,-2.2259653,3.530015,0.68350464,4.757623,-2.4788795,2.5284088,-0.018726723,0.36667702,-2.4975138,-1.0398791,-2.4219635,2.0823042,-1.3448807,4.092593,-2.287364,0.48861036,2.0093396,1.0463562,0.4439053,0.42403004,1.3636936,2.1492276,2.1660936,3.5137851,0.98195237,1.960614,-1.8499204,3.4725728,sad
-587.7437,48.639202,2.4192517,12.627031,-2.2152588,-9.256491,-4.349899,-3.937451,-3.5015364,-4.7774534,-2.9900174,1.3187532,-4.4078283,0.5824724,0.74494183,-2.2331762,-2.510668,-2.7972226,-1.7850053,2.7180696,-3.8746698,-0.11855055,-2.4519181,-1.9230607,-1.6587598,1.2780209,-2.3563108,0.019568268,-0.8890867,0.35882452,-0.41672584,2.0459077,0.76551485,2.1540172,2.3169267,1.07051,0.923077,1.2062045,0.15805034,3.2736514,disgust
-602.8457,49.077026,8.125839,8.17854,2.220132,3.3802845,-1.6655955,-1.7842661,-4.6804485,-5.148762,-0.03967137,-0.96785396,-1.6866422,-0.37140125,0.08298164,2.0341454,-2.202255,0.8502267,-1.9469609,0.5913359,-3.705781,-0.44849503,-1.1778883,0.9179198,-2.8734176,1.4900753,-0.6293751,0.58049744,-0.1258226,-1.1734768,0.7838115,0.7600424,0.6496346,1.8455764,2.9052596,3.9535081,3.5539722,3.6326861,1.2635441,0.6231176,sad
-596.5581,49.15078,-5.986514,5.6085687,-1.2716347,-1.206762,-12.037279,-8.814259,-11.101425,-8.968306,-0.6817097,-7.0525794,-1.9013778,-3.7996497,-6.7520084,-0.81947565,-7.4246144,-2.969019,-2.8509278,-4.9095936,-5.3434405,-2.9869242,-3.9913337,-4.4437127,-3.335563,-1.5795559,-1.9772514,2.6602645,0.9337827,1.0087048,-2.186973,-1.4884174,-1.6310315,1.3583606,1.2614251,5.3319817,2.3744235,0.69823736,-1.3422889,-0.69307107,happy
-532.9119,51.433357,-2.8811984,18.861526,12.020345,1.4250757,4.652513,5.4159746,-1.2699283,6.2953253,1.9495071,4.9937873,3.743623,3.833864,4.5681,4.843425,3.123734,1.8633181,4.822147,3.6092734,-1.5657285,5.0316234,1.4778926,1.371058,0.10396621,1.7380997,-0.7788296,2.2240117,-1.3016561,3.8870597,2.0524337,5.463259,6.5483174,7.901288,6.9797964,7.6100645,2.700629,4.2874546,1.6063106,2.1006608,happy
-606.44696,71.487305,-7.576394,15.287767,15.322896,0.3273947,-0.6638493,-1.1354192,-2.833919,-0.62119085,1.3632966,2.374053,-0.14707036,0.97572064,1.0909998,-0.67915416,0.030714141,-1.8993574,1.653285,-1.8234164,-2.2244387,-0.9451441,-2.6717198,0.6591814,-3.6788893,1.3132949,-1.993564,1.4939141,-1.3959816,2.9671204,1.7180061,2.8176801,1.3704772,1.1291895,-0.35070446,2.002382,0.2818457,0.24383143,-0.014450471,-0.80322444,happy
-656.2289,62.20653,-2.3432083,12.916072,1.824127,-0.17071222,-5.6699915,-7.286774,-13.776977,-3.312201,2.361758,-7.0014305,1.9307778,-4.1537447,-0.6542394,1.5832624,-6.7616477,-1.9936147,-0.96404374,-3.3046408,-5.084048,-1.9697597,-2.4002235,-3.7728622,-2.458455,-0.44784307,-5.1322947,1.220952,-2.6825635,-0.74728554,-2.4842534,-2.3304608,-2.4574783,-3.7256901,-3.6353137,-1.8423865,-1.7079575,-1.1942452,-3.6407814,-2.221953,happy
-662.7597,48.831715,11.08488,11.569359,2.1431713,-0.37114757,1.7620169,-5.2868752,-2.5022635,0.7257917,3.885441,0.738054,-0.52172995,-0.46543956,1.6763228,0.96520686,-1.7358507,0.52651197,-0.7740358,2.3815932,-2.333749,-0.39107662,-2.7017984,-0.6604042,-2.8129504,4.4986424,-2.1130474,1.2087595,1.2071766,1.7956787,-0.34895653,0.38490564,-0.18081804,0.6268076,0.0546893,0.7197418,-1.4338987,-1.6365944,-2.1515632,1.4735101,disgust
-695.7952,56.393433,23.653025,20.232845,7.4839177,7.3250623,3.8584511,2.2939262,-1.4581585,-2.1220365,4.1239347,-1.1337622,-2.2656076,-2.6548781,2.4295192,3.2611964,-2.3617334,0.8713652,-1.9867936,1.4076604,-3.587702,0.6227749,0.18541647,-0.7616633,-2.060321,2.4568121,-2.7995825,2.4735718,-1.3437109,1.5973914,0.73545027,2.1442313,0.6771659,0.84044653,-2.4580889,-0.36058658,-1.9349154,-0.0010623558,-1.0441672,-0.49015194,sad
-598.6321,61.076824,18.882254,11.058007,-1.6752398,1.3795122,1.2445514,-1.0642294,-5.3526464,-5.2592382,3.1595042,-4.616012,-2.7024171,-2.5438302,-1.1736051,-2.9697626,-4.767866,-4.2384663,-3.5177047,-1.6269742,-4.9011383,-0.42203167,-3.860993,-3.096077,-3.5798917,0.29265848,-4.2103286,-0.76978195,-2.2152765,-0.83171487,-1.1047144,-0.16095585,-0.77799886,-0.60300636,-3.8472888,-1.6552281,-3.4231138,-0.5750412,-1.7176208,0.95169145,disgust
-776.24286,65.79871,14.874017,18.302795,12.032691,5.593629,2.0665553,-4.644863,-2.8962896,6.472925,3.1345165,1.0254151,-2.3782694,2.0659335,2.2369194,4.915047,-1.7866179,3.3939373,1.9695808,2.4920218,-3.1744382,2.605314,-2.6222045,3.6263719,-1.6900578,4.1263347,-0.65935284,1.4641622,1.0005878,2.4188988,1.9386874,2.0789413,-1.0592184,1.2411091,-1.7099664,3.127323,0.078710355,1.7397536,-4.1449943,1.6448574,sad
-347.855,33.441124,-35.798573,1.0275849,-17.729235,-12.269428,-7.8326936,-3.2187958,-12.785457,-4.541448,5.6252823,-10.893541,-0.3196964,-3.5039983,-7.725546,-3.0320463,-0.9404673,-3.9633827,6.811846,7.1953106,5.952021,11.316144,7.208653,2.3913898,0.5793564,6.857863,-0.9917637,6.869115,0.48890775,1.7819012,3.0144882,2.7148938,0.95079255,2.247825,-1.2867332,3.4518983,1.6430014,1.2745583,1.0385118,5.397825,angry
-593.54785,74.188545,-1.7872562,20.155338,9.931461,-2.859735,-0.4334415,-9.541703,-7.475095,1.6761214,1.460866,-4.024308,-0.17148751,2.6906283,-2.7962759,-1.6688112,-3.475177,0.5893962,-0.6572231,-1.3096904,-4.751498,0.6313203,-5.342133,-4.1484523,-2.6805909,-3.5288815,-3.1095026,-0.9138541,-0.4483487,1.1286163,-2.542241,-1.6277764,-2.9747798,-1.3374013,-1.721144,-0.06563683,-3.793054,-2.8355334,-4.6152616,-1.5367421,calm
-488.19852,42.98017,-32.8679,4.590628,-4.9839582,-3.6056643,-19.53075,-14.279503,-13.213705,-8.078819,3.8451111,-15.884318,1.8152062,8.694245,-5.3498793,4.8019366,0.29547128,-1.2329468,2.4599788,5.4722667,2.0242105,3.1575046,8.213477,11.330154,6.7900743,9.666263,1.5731103,3.8165047,1.8580421,1.0771555,3.5560052,2.0633616,0.12809297,1.412129,4.9462156,2.6838028,-1.2204102,0.35946822,-1.1466898,1.0254872,fearful
-776.4269,79.11584,25.65453,33.561005,21.067642,13.567872,-1.386615,-1.5140517,5.8736796,2.8306336,-2.207593,9.071489,-0.78788817,0.72419065,3.2223444,0.35134718,-0.48849788,2.5202127,-2.7721574,6.2248755,-0.9504538,-1.2662872,-1.2518675,3.6255414,-2.5474236,1.0321709,-3.0758064,-2.431714,-2.0086918,-1.3311331,-4.731587,-0.30578688,-4.301204,0.096998304,-3.5126376,-0.9102528,-4.8698297,-3.019541,-5.5995145,-1.1918375,calm
-747.0397,70.07149,17.612688,23.138098,15.820025,10.269398,-0.18146455,-2.9023497,1.5764809,6.6675076,-3.0956655,5.3867073,1.2208668,0.7531699,1.8901986,0.76832634,1.7465404,3.6171954,-5.6044483,4.6147532,0.03424662,-0.7115643,-5.2773495,2.3445406,-1.6269679,1.1481094,-0.70253795,0.073593855,-0.1435699,1.3499137,-1.8785428,0.65556544,-2.6258516,0.34393346,-1.377758,0.35547397,-1.9386061,-0.46096495,-4.6194763,-0.10844625,calm
-763.7809,66.20733,16.178612,20.421858,13.010476,6.7123027,0.087843895,-4.4293265,-0.32242903,1.7138634,-5.4619274,2.2052736,0.13145818,-0.58449006,0.6594947,1.203647,-0.08763228,1.4834524,-3.1773825,3.2141852,-1.2659749,-1.593376,-4.076727,-0.10069466,-2.9929886,-1.5052106,-2.4414587,-1.3864532,-2.234998,-0.56220776,-3.4735255,-0.46583182,-3.3274963,-0.7500233,-1.7032597,0.23275812,-2.2068996,-0.853096,-3.8802376,-0.90894866,neutral
-620.8491,37.739964,-1.2242045,14.249456,-0.57987404,8.097854,-8.8985405,-13.757989,-2.7904766,-1.308525,-2.805045,-6.6869016,0.2309128,-0.23377518,-3.121278,2.2794712,-5.623182,-3.273106,0.7447717,-1.5240889,-4.843611,-3.212867,-2.5262527,0.65092194,-2.3243246,6.5296516,4.4230094,3.6585438,2.3224092,5.333938,3.915206,5.3055954,5.928028,7.6526394,4.0563645,3.8015144,1.4672471,1.7646011,2.0340528,6.7556753,fearful
-608.67285,69.2496,3.9284782,13.504944,8.574531,-2.6180894,2.3759594,-6.7859535,-10.046228,-0.8034256,0.45965424,-3.1524973,-3.0551002,1.6493876,-1.147381,-0.7335689,-0.4015302,0.90263015,-0.7883464,-1.5190845,-4.1501107,0.47307116,-3.771299,-4.066788,-2.4799201,-0.2498569,-3.435518,-0.975468,-0.8975965,0.74339545,-1.4003555,-1.5070134,-1.9905759,-0.21454254,-0.63214755,-0.16678597,-3.3053331,-1.8780433,-3.114278,-1.3456658,neutral
-628.5015,78.78504,11.820984,20.80819,16.61766,1.8816895,0.61730665,-5.4521575,-3.0151863,2.8396618,2.1808126,-1.6834061,2.1277368,4.6878476,0.06584448,0.11100297,-2.1375484,1.5330749,0.16134296,-0.99666846,-4.7183604,1.540799,-4.3049555,-3.0141747,-2.556083,-0.8260696,-0.7628748,-0.5481745,0.007327455,1.2301784,-1.3583213,-0.96518517,-1.7293051,-0.08938822,-3.018563,-0.150181,-4.071448,-3.1651292,-4.0178103,-1.1750795,calm
-539.57227,53.837452,8.056617,17.697256,1.6958224,-0.39242405,-0.8793002,-2.243308,-10.379378,-2.065264,2.2684884,-7.3525105,0.05668769,-0.549318,-1.5825928,-0.1788481,-3.2963445,0.24640068,-0.013997165,-0.9531495,-4.2061706,1.1883595,-2.6014667,-4.209188,-2.615244,-0.0892645,-3.4383323,2.1382735,-0.61318475,-0.46812856,-0.01963177,-0.32846853,0.6168807,3.1663806,3.7445076,5.3091516,3.077951,2.2221098,1.0908087,3.150429,angry
-633.4324,72.461464,7.8138294,19.501888,9.385096,5.817988,1.8771654,-1.9553874,1.1002676,0.09041067,-1.1762284,5.4238496,-3.9457371,1.0690829,1.1391165,-0.55055666,-0.5494219,-0.5855576,3.5252807,-0.94841474,-0.27054793,1.8755304,-4.0904317,1.6566839,-3.237026,1.02231,-3.4770837,1.8450732,-1.1124985,0.2612338,-0.24955861,0.6247056,0.048404608,-0.59215516,-1.1622111,1.9440637,-0.90202564,1.6387686,-1.4734073,0.6094056,calm
-690.9957,65.29337,-3.5145001,14.551638,6.7378383,2.951479,-4.3670077,-8.268066,-9.742737,-3.7135787,3.7736468,-0.9587886,-0.2662221,-5.5189147,-0.36223078,0.16217835,-4.594704,-2.3552377,-0.5806326,-0.1043934,-6.971124,-1.6309108,-1.4904844,-3.8059669,-1.2474341,-0.42407537,-4.197308,0.86163217,-2.7490773,-0.8735807,-4.3151817,-3.0117178,-3.8715637,-2.7312014,-4.3512673,-0.621346,-1.6469694,-3.1889267,-4.6203227,-3.8928413,calm
-350.9687,23.226847,-8.023251,1.1329157,-12.867613,-5.1629186,-2.118306,-2.651671,-7.3487105,-9.4208355,0.573409,-3.912303,-4.8130226,-1.5234355,-3.8926787,-4.647619,-8.116962,-0.8482243,0.6645267,6.6644855,3.6650088,7.813622,1.6229428,6.3101125,5.6325293,10.131471,6.7755485,5.7110214,-0.23420097,1.0029991,1.2856832,3.8685954,0.15629858,1.6274362,0.03167818,3.0280225,1.061166,3.9427924,1.3937463,2.2754016,angry
-488.75458,32.81452,-9.543589,4.327936,-0.40669906,-8.066126,-9.619814,-4.9463735,-12.629444,-8.612479,-0.3396756,-4.635647,-6.7591786,-1.7820511,-6.29084,-1.859841,-5.305017,-5.607181,-1.4982203,-2.215121,-4.4923253,-1.2561308,0.868749,4.2029853,2.013946,9.998522,4.863032,6.5057397,5.24342,3.5898044,2.6507878,1.6375281,3.5464215,5.174014,3.4664035,1.6434262,0.69810164,2.9944172,3.6085331,5.3074865,fearful
-587.6065,48.644344,8.312825,13.077208,6.117894,-10.250266,-6.869985,-6.628063,-4.4790716,-5.078595,-6.2876387,-3.0450401,-3.6921022,-4.738192,-2.90371,-3.5977135,-5.2882733,1.2002043,-6.066281,-0.67559797,-6.2238703,0.5482978,-3.5321555,-3.4366364,-2.1365912,0.6922158,-3.0213795,1.5462701,0.10206448,-0.4387099,-0.4684724,2.4918292,-0.45281738,2.082717,-0.3041475,-1.605318,-2.611731,0.56627154,0.62447786,2.506027,surprised
-646.55646,55.284473,6.358398,10.104181,8.305063,4.578537,-5.027579,-2.1419187,-1.8109654,-0.6378984,1.0451171,-1.1157674,2.4645977,-0.01002225,-2.3892255,1.6089898,-3.1157389,0.18219858,1.7903602,1.44503,1.0085254,1.4647918,-0.06832371,-0.98231924,-0.08507842,1.6348053,0.4953439,3.20069,1.2318888,2.0024188,0.92297685,1.753442,0.272594,2.2188964,1.1053448,3.194429,0.9805202,1.1410649,-0.2776964,1.6020628,surprised
-343.56802,30.301905,-15.451941,-4.3693323,-2.1417978,-9.978175,-12.471821,-0.41930088,-13.28294,-9.884019,4.1306806,-2.813177,-3.861857,-0.41871557,-3.0747373,-5.7521143,-2.3741536,0.92940485,1.0619392,4.5271497,-0.75735164,-0.28139138,0.9744761,1.4339926,1.4690855,6.185931,-0.67153364,1.7373525,0.5353105,1.5835758,1.8575929,0.98069644,-1.2608743,1.1231513,1.69372,1.9891555,1.3302063,1.848824,0.8193759,0.30686843,angry
-440.6027,31.478586,-7.588043,2.353725,-2.119217,-4.801065,-2.384912,-7.694721,-11.187696,-5.2602053,-0.721823,-1.7527384,-5.47495,-3.3782713,-2.4318542,1.797196,-6.325835,-2.576205,-3.8995514,-2.199628,-3.648824,-1.4175576,2.982072,5.907671,2.841525,7.7613635,1.7034701,7.3165717,5.684058,5.311322,2.8017828,1.4980252,3.285388,3.738491,1.1243641,2.248887,-0.21167967,2.5725956,2.478076,1.5829617,fearful
-548.7486,53.61569,-3.3639624,14.486694,7.047398,-9.573702,-3.58178,0.48442128,-3.1737957,-2.167703,2.028064,-0.6557022,-0.91456187,2.2546563,-2.2685566,1.8476721,-2.6988926,-1.114202,-0.6592077,-0.1638412,-3.074356,0.062306568,-3.1893046,0.39519623,-2.1206143,0.9813413,-1.0384713,1.8187952,-0.04242269,2.6547697,0.3640398,0.9726284,2.095177,3.3026354,2.2871034,4.062832,1.2778966,1.3379712,-0.5028424,2.312711,angry
